GEOID,total_area_km2
12131,2972.467969067783
30033,12558.596441051
48041,1531.18993239818
48489,1631.262048058206
48303,2333.0093485113066
40023,2071.0565868985714
41019,13130.891767642515
41031,4640.266158623141
05061,1542.4055703302363
45081,1195.531962444605
45065,1019.5156907370985
47085,1441.9056371178835
54031,1513.5377238261287
26107,1479.456314170722
72127,127.96354515165086
27107,2270.7886504786884
48235,2722.385326875078
54103,935.7937355954626
16023,5798.279062086615
51085,1223.7798973073743
02013,18504.781319532016
08043,3974.750430578988
08109,8210.626890168995
34013,332.2456707379112
01071,2919.0955129825006
13029,1171.9857968004794
13305,1680.061175108669
37085,1557.0403462875504
18179,958.8161402366219
18025,799.6828434664427
21055,961.245703863859
20161,1611.182367532696
21237,576.895863145481
17189,1460.5189012656738
06059,2067.6675840138555
06007,4343.959599804081
01077,1864.329703939908
53031,4729.613025462267
22057,3213.2940768982044
51117,1759.4406121919483
51027,1305.048907982245
24011,844.4434048344903
42029,1966.984114709834
42017,1610.729174474543
55043,3065.0469186782225
48207,2357.584641245414
30039,4488.0866501290475
30053,9518.50716917688
30043,4297.829106855094
49055,6387.466789101424
48053,2646.537323562739
48283,3870.0366422119523
48239,2219.1635862147464
48011,2367.0238711148527
45025,2087.1488747459375
47179,854.3977032631872
46137,5104.30854779259
60050,73.5742748458159
29189,1355.0696101324559
29099,1720.7029515744655
48263,2338.401574801226
27165,1138.999274303401
27037,1519.8387936001134
27077,4608.989802330186
22097,2432.196249637617
28109,2120.5887292862267
37075,780.8411464152524
51011,868.8158813047364
51095,404.2920600058532
02100,6229.421249586586
16037,12790.5924758912
34039,269.634135163159
01049,2016.7974285917762
51077,1153.78292353243
13133,1052.1012684470936
13075,604.0335054093867
13311,627.4467202275463
19107,1502.1214014325294
18147,1039.8262390062107
18029,796.2443233235539
21025,1282.694210408413
21153,800.6758513923214
17111,1583.22605689107
39069,1087.1282688378371
06053,8580.62157839045
06017,4626.617089166797
53045,2586.413839482065
51059,1041.1891040480473
21177,1241.708766132007
37091,928.9998481579582
37153,1243.0164045262566
42129,2683.0726826007367
42005,1719.7456590397564
48459,1534.8673381399806
48369,2292.3451142080985
40125,2055.124268864328
22073,1636.1249910645383
54023,1243.9464442205417
45091,1802.7024529806724
47123,1690.4779321978901
46095,3395.3199197368453
47151,1380.7821712513912
46127,1209.9940857312304
54019,1731.039686518039
04015,34863.925816474104
51199,323.0123229464198
51155,853.1915789521059
18129,1086.8378941784845
21033,901.6854997969247
20023,2643.9477862348162
06077,3695.0088456249887
08123,10403.727609124177
37125,1827.8351372638679
37131,1426.2059630199806
28089,1921.8703593204116
48355,2256.044521773652
48133,2413.824964621188
48469,2302.18128594082
41055,2152.601510404379
41045,25719.565702725566
05117,1749.7856720748093
45059,1872.3647350169317
47115,1327.0534389194481
47167,1212.9018663435343
13221,1144.8143329202137
26053,2962.4060147862474
27129,2556.577524355128
37095,1823.6002231948428
22085,2619.3675195173737
54095,675.2799780519678
28013,1522.8056186348379
28021,1297.7456832647727
46073,1379.4510174382528
48261,3997.997624308838
08015,2629.467363925433
13107,1787.5944061919658
37037,1836.2251157614057
18175,1337.9112099863407
20143,1868.1831101372036
21067,739.5352475116628
36055,1726.5472033226072
01047,2573.8591973231396
01027,1569.5631341575552
31055,879.7716327418535
22011,3019.8016497090803
51185,1346.0869157787204
24027,656.2011813604479
42041,1425.3096948307598
55029,1279.4950554037257
48059,2334.281005782489
48371,12340.843408009983
41005,4876.304079798937
05041,2104.164259828762
05149,2455.6231971415777
30035,7866.886215683461
49015,11581.885879885072
49031,1984.1018298587985
06021,3436.041514887738
08019,1025.8836111509343
12037,1467.6702032503188
29019,1789.801666538538
48435,3765.9568038271373
27027,2726.526169397704
48327,2336.6127648365914
22077,1528.9847879957215
48107,2334.7554875827545
22021,1401.0787635966742
53077,11163.754668229132
13271,1150.008425456604
13191,1228.347938051833
20069,2251.4378266398494
17003,654.4214616857471
06085,3367.68692102092
45015,3195.653350627222
47051,1490.365510148924
47117,974.3985461430598
66010,559.3529363153754
48067,2487.3757799054474
41051,1205.4006120082772
22059,1716.1454476696708
47187,1512.613123461257
04005,48333.58170276727
49007,3846.5374227357106
12023,2075.3578640010387
26089,974.0130980355053
24031,1312.9592063395685
13009,694.8796402400425
13181,666.2202823319017
01059,1674.3393111594633
24019,1550.2257714257314
37159,1357.0395926547576
37009,1112.2667258468357
20141,2316.158315841455
06055,2042.308936475491
36063,1377.9862719165503
12039,1369.0256706231135
55007,3914.283584201601
13137,722.7448097360731
40013,2443.701255611903
40065,2082.9250902371123
05085,2080.6405885277172
05015,1653.4682138388296
48017,2142.8572107706636
30029,13613.077005482235
50017,1791.961390429583
48339,2789.269157779941
48241,2511.3140985988466
36091,2185.5587649924923
08031,400.6603466436295
26029,1172.9045356290014
48033,2346.574980752401
69100,85.29863170690376
27163,1096.8916477152886
38053,7408.936024196102
13059,313.47661865558894
13223,814.2241084845573
13207,1031.4147779037814
13069,1560.616517753935
13071,1441.6817027729433
13161,868.9501109909625
13225,391.8363267114107
13149,780.1397036743556
13093,1028.851940756206
13231,568.2847945996904
28157,1781.0887969567307
48153,2570.855789283315
45009,1024.379198087685
47059,1616.679888900746
47155,1548.4569795417774
54047,1385.871820661959
13303,1772.1906155025642
51079,405.54402093888496
51053,1313.9822614916552
21187,917.3916743014455
06069,3601.254251652743
10005,2534.059373479422
34003,638.2527621386245
53053,4395.5825222219955
31013,2791.947169717994
23031,2652.2308404327223
21119,913.8441648936347
37057,1470.431186211081
29057,1311.0368192605545
04017,25794.981587449034
02122,42522.03188179236
31075,2029.2775996759635
13267,1264.7939695834973
48353,2366.7232503658547
41035,15892.98823650363
05069,2372.655633060409
45029,2785.5485432378914
54071,1807.9258271880487
29027,2194.6325501824967
55009,1385.3771531527527
48225,3202.6903750924407
27139,954.1111412955336
22067,2087.6333619747743
46103,7212.023926936474
20199,2366.7017055351744
04003,16104.891833470496
37043,571.497737520521
49033,2814.0542046047262
48361,983.0868444272644
12075,2995.4842385263137
12005,2285.565411803829
26041,3066.338431717924
22017,2426.053874114074
24021,1728.9610421132934
60020,58.74363763682806
45053,1737.7049795572887
37137,945.0791619663266
06113,2650.400972263778
13321,1488.7019279836923
35059,9922.398116138984
35023,8923.105818109045
51660,45.1151064602366
51025,1474.7258418061347
33001,1217.1217101735465
32007,44551.96074681075
32023,47130.20949107415
31001,1461.3167282974896
31185,1491.3928042820999
31159,1491.5892603233788
31129,1491.3863338826964
01037,1726.0623598299017
51135,818.3821564649526
53059,4367.843485906967
53023,1860.210560448424
35001,3022.852008595082
35029,7680.4474999160875
35006,11764.937527108592
35019,7849.970010105882
31149,2620.2102672570054
31033,3097.977936906254
31021,1287.2722574978839
31087,1860.88927581025
31105,2466.8242762969726
31139,1488.230286826827
31175,1477.677435146816
31125,1160.9406124087027
21163,840.3104342551995
51590,113.41626313930429
20037,1541.0746492067901
21213,612.4392088130379
23029,7351.421242724811
21141,1442.6660349899246
21157,880.9635877362656
25001,1138.9855276967314
31037,1078.6816581166836
31137,1399.7920725752635
31027,1931.9824386354956
31119,1490.263064657947
31051,1250.2849726551767
31019,2526.324881181781
31045,3628.5647371991954
37097,1547.2574837446118
37001,1124.6094198993594
37169,1181.3060109974688
32029,685.1872656270341
19019,1484.353444964994
19183,1478.437229698477
19153,1532.0329289225945
19127,1484.5999995936888
19049,1532.2470865273483
19023,1506.7070174052765
19041,1483.1615930765329
18093,1170.617921677886
37197,874.6775124190898
37049,1891.9407893273044
37073,895.2396184814904
37005,611.9687428381199
53003,1658.8314602323212
25003,2450.957441526736
18037,1127.6170799383424
18127,1087.5206936396426
19057,1113.1763304085773
19145,1386.910049034826
18109,1060.4298136377467
18001,880.6240021472736
19055,1499.3493285258207
19009,1148.2932483750146
18133,1250.174550342167
18041,557.1271798057127
19137,1100.8095535796833
20121,1528.5471581956306
20087,1441.7472315719674
18119,1004.5405938434034
18177,1047.3971173599057
18141,1194.4219542004128
18017,1074.521484878698
19079,1495.7238277696638
19191,1787.3939032536155
19017,1138.0927208556548
19171,1870.111632265897
19015,1485.652850834542
19087,1130.6068202998192
18149,808.6014707250829
26157,2107.8574720939614
26149,1349.2518738707
13063,373.828844567473
13023,567.5047658201509
13235,650.6711713388113
72143,71.61697186204249
72019,88.91280590865543
28005,1894.5627520775345
28131,1160.4644776373436
28117,1083.2039387336765
26101,1444.486185753513
02060,1326.978862758814
38007,2986.748320914919
13199,1308.2686097947408
13197,951.1534454340759
72099,130.44982886810732
72139,55.42361014026642
28027,1509.9218062171276
28101,1501.1153400323947
28069,1986.5602681939672
13101,1090.3205208216434
32017,27551.24650020918
31171,1848.2883529225282
13193,1051.6430637828457
72053,77.97122851356315
16063,3122.853580661808
16071,3109.1886346493425
31165,5354.4434894079495
23019,9214.737594186474
51640,21.426537338226616
13211,918.4891567043277
13287,750.9362110626182
72057,169.96338270654786
04011,4787.9565807926965
16067,1975.227221375536
51125,1228.090267155944
51111,1119.853679772638
51600,16.24112552389701
51620,21.6537481447262
08039,4793.782785136551
08095,1781.888281309655
08119,1447.3078292130801
08007,3510.2630384328727
37077,1392.0904481634352
37191,1444.5204355830986
04023,3205.19451763448
27005,3742.3529137998776
27095,1765.464459762727
27115,3715.0657031232363
27113,1600.9227345658176
51775,37.85365941491599
51735,50.85270417318285
51530,16.94741250922961
02220,8235.853298761394
02180,61414.33760961873
02105,17713.762026090146
08115,1422.9104053647497
08017,4614.229968243373
08079,2273.899922150617
37157,1483.4298937098815
37045,1212.9920241712025
27029,2667.5000157913355
27039,1138.5377181786325
27041,1865.2416760101012
13253,664.4089742569813
13281,445.04916362527734
13243,1115.7614001785728
34037,1386.5628159708804
19181,1484.9778000546044
19155,2483.518108430057
27079,1227.1417721677751
27169,1661.8712107028698
13125,374.114626448995
12051,3080.242861438677
29181,1636.0555955269144
35028,282.85228142508464
35027,12512.011218475302
35041,6355.583690195869
19103,1613.8880192016152
19113,1876.984243562891
19061,1596.7280113931986
27161,1121.411732834988
27049,2019.0899140176532
29097,1661.1782886206497
29510,171.45625317452055
35005,15734.568828458698
35057,8666.149680784652
01103,1551.4415366475935
37003,682.8225974922913
19169,1485.7509867248607
19027,1477.1143205974888
19179,1129.2714796951336
27025,1145.8028303680567
27033,1679.6169915999733
27051,1490.13937771105
29067,2109.879022296839
29091,2404.456512977591
29081,1881.4509630297605
51049,776.2258976145839
13159,967.4309887966316
19059,1046.3122904775698
19033,1489.639098397846
19123,1485.0952975427053
38001,2560.6853287533954
38009,4396.553228263029
29107,1654.575490046366
29167,1663.9400788941477
13055,812.096853718734
13111,1015.7045753837019
26113,1486.7854173505461
26051,1336.3907561741373
18165,673.128507717622
38029,4028.0966816248983
29185,1818.2992552399276
29173,1253.3051821540507
29053,1473.9775168343203
13257,476.31577258242766
13119,689.6888256407458
18181,1317.6030070299762
18135,1173.3780581229069
18101,881.5406222523405
21201,259.3127426699498
22049,1503.948826788859
29007,1804.7755914975608
29177,1487.0755435374517
29229,1769.2782495272743
13297,854.6770052497811
13065,2134.2083311951674
18115,226.141279971642
18161,428.08292320466575
56027,6806.986457696804
48345,2563.6026052836146
22007,958.1594510431538
38073,2237.238895815496
38091,1852.6616745244164
29199,1138.0154929499274
29065,1954.2666497513042
29163,1773.4485226128213
29075,1273.5044841676051
13015,1216.0187597080233
13081,727.7478692591745
48129,2416.6336977701794
48173,2333.8739045942048
48359,3888.2878159554416
48505,2740.303957755545
38043,3710.9770836520906
54087,1252.8566898482957
28085,1523.6665442843387
28003,1039.989140446646
28043,1163.916060686718
29051,1033.267825286044
29001,1474.793771335348
26117,1866.7689335053149
13085,555.3435946469282
13227,602.5937386770413
13131,1192.0104824476484
72059,109.60173837137852
72005,94.60020307585316
28129,1650.570837518826
28153,2106.8964141690117
28159,1580.2025300473535
28067,1812.4862396933254
26127,1414.0973712870236
26005,2181.781376233689
26155,1401.0364574243665
13233,808.3917397708996
13011,607.071748354241
13047,420.75369770883214
72063,73.27275914800141
72121,94.09017523144125
48497,2389.6008522035672
48463,4037.5676817210388
48479,8742.848558450742
48203,2371.888114220316
48095,2573.6687045881913
47067,578.4141730087745
21143,664.5478477501156
20067,1489.950339992276
21191,730.1822166127115
20057,2846.5395862170385
12085,1756.5877500941285
08085,5807.923984957962
08061,4624.086530681809
48189,2602.152986159491
48069,2329.2823820124718
48317,2371.7670991791215
48275,2215.4747679779607
47087,827.5330586307686
17145,1157.814286910066
17183,2334.2120474105323
08089,3290.5841291021293
42105,2801.701387811899
42069,1204.9225427693534
48099,2737.2033508165714
48305,2314.132716926374
40037,2511.1601754761386
47103,1478.1091195518907
17007,730.659636572604
17081,1511.8881773860824
17113,3072.4378417321045
17191,1853.2351267653742
42123,2327.771273855872
42117,2944.808665241311
42065,1700.910917067185
40063,2110.1816581060707
40035,1975.045250849576
40119,1805.9148110381832
47101,731.6028616947225
47133,1126.0998542411105
17001,2256.8046312816705
17133,1031.3077543818604
42025,1003.4656120343876
42009,2633.7643842993994
40029,1350.6324702357374
40073,2346.7146714548685
40033,1662.752415851
46105,7485.368724222891
47075,1383.1001603318084
17121,1492.1151820374057
17095,1864.38306964389
17159,937.2128308102357
44001,73.27245352890877
55123,2114.5851401355517
40053,2598.9521853568426
41027,1381.475484594927
47153,689.1054618138731
46003,1845.9950073597959
20039,2315.7415538485134
17083,977.6596038948825
39137,1254.18884334324
55115,2355.3910187352058
55101,881.6194621629635
41009,1784.5279247258113
41053,1926.8004231186444
54101,1440.8269238264259
56045,6215.430594601285
54035,1221.58112335615
39025,1191.3385406572033
39157,1480.0161459198032
55035,1670.859652471569
55019,3156.3175456146246
55041,2710.275798329036
01061,1499.2116785338892
17065,1128.9579018102195
17127,627.4264804315828
46129,1928.6744583223842
47007,1053.7637474453093
20025,2531.750359176557
39139,1295.1610313459867
39121,1047.6621758129393
39021,1113.178850326413
55107,2410.666521632377
55067,2299.574063539503
30111,6860.496491502357
05047,1606.1584636714726
05105,1452.4739915244038
20065,2327.6826251503117
20185,2058.703136082866
20083,2228.052041094075
20189,1884.4565014567434
56007,20626.84583495598
39127,1068.2969756555597
39029,1384.8488935246648
30091,4419.359120916117
30017,9824.402339423226
30065,4848.337432026714
05051,1902.2579622830337
05049,1606.939614872114
54069,282.0651406642766
13005,740.27457035069
39151,1503.5831411009679
39055,1057.548161256682
30079,4513.46197181245
30019,3694.118745361003
30107,3697.0652656149095
05143,2466.3461873669858
05129,1731.3222058021113
47077,1362.0711350101608
46115,3910.419039750984
46119,2771.8933420098824
39169,1441.8007003300015
39037,1554.0518908109107
39103,1095.726128656932
49053,6294.840572915719
01081,1595.123843153082
05083,1890.5922787811467
05023,1533.7183520704077
46039,1648.3461919804947
46013,4483.721111913718
47139,1145.7674220589356
39059,1368.3699400596106
39081,1064.1155324849512
50023,1799.309229319983
36101,3636.6183987601657
05079,1475.5266307936483
16017,4967.510258111659
46011,2084.764915174109
46101,1348.8813603699978
47111,795.2677679276513
39111,1184.8012002057199
39067,1063.8243357843833
39027,1067.9997239774389
36001,1381.2151939992514
36037,1282.882912846663
48255,1951.8859933968376
48097,2327.814563013222
48347,2540.7526492482416
20045,1229.2638370125412
20027,1698.1712854337386
20055,3373.976192413886
36049,3340.927343187159
36035,1380.0714676207529
08041,5514.096984518057
36007,1852.3180473852437
36041,4682.3049642825545
48093,2454.4902812837354
48165,3892.3009717844984
48023,2333.969875920605
21233,869.3849355783464
20049,1684.8856001953197
20107,1570.2425776277976
12019,1666.8550457245888
12087,3539.4588006673184
08063,5598.8539476482965
48485,1638.840309300139
48439,2340.76384410086
45037,1313.1987270094082
45085,1766.560947598718
45089,2426.9492159650686
21103,754.0026408201268
20075,2583.9911086409243
20171,1858.8960807582764
20117,2343.441509706139
20029,1859.6025936615483
20053,1873.486493183337
08045,7654.63453655184
12021,5448.3607894645165
48365,2127.612051349603
48221,1131.4374179566746
48145,2004.1532248156452
40137,2308.6565611428655
40081,2501.515424088027
26151,2496.035890669343
26075,1873.789492583935
17131,1473.2001196893336
17155,445.66100097763456
36095,1622.2473610668324
36121,1544.4497568847491
40091,1844.321234799576
08067,4402.3427491615375
08121,6537.226187807017
12073,1817.7613971370893
12086,5228.229876909233
26111,1367.6073372058443
26139,1494.242827833428
26037,1488.1085620155347
05125,1892.0041158060083
05065,1512.2481079306488
36097,886.6686111644599
36109,1273.0041850598022
09015,1350.0196017588228
12027,1654.771595386347
26059,1571.9902898143569
26065,1452.2086275804845
26161,1871.0732699302073
05005,1519.7680246108246
05071,1771.3232469004972
36015,1063.9003334882996
48337,2430.4597050851376
48503,2410.8061705215873
12115,1568.240815096045
08075,4778.48505580262
26027,1316.9166511399774
26159,1613.4002000424475
26023,1345.7831328676484
05101,2132.273172543539
05097,2074.3425472861186
05111,1978.2498907532295
05087,2168.105819118149
48291,3046.822940205093
48367,2356.996753864278
48027,2823.880045511469
12061,1398.2160323803917
08103,8346.507447330963
13155,939.8227776958535
26017,1161.466464365985
26165,1490.2043012979084
05043,2165.058023875042
05059,1611.6047907871155
05141,1875.064433999851
48325,3456.203629600861
48049,2478.545559889432
06049,10886.124546113335
36111,3006.2255418993577
13043,644.5194346770571
05113,2232.108303591444
12043,2557.2669341454052
26079,1477.677256358028
26143,1502.141620301258
42057,1134.58506894672
26085,1487.3890796307653
05135,1570.7027838032413
48375,2387.4643261296665
48341,2355.844976792912
48483,2370.2996643473502
18169,1090.417789697579
18065,1022.4878059578688
18053,1074.5884602286926
19031,1507.0517153333333
12067,1419.0069181740469
29139,1399.8206142171755
48159,763.4622711496773
48101,2334.839957676804
48247,2942.7722763917473
48417,2371.2248682021195
48269,2365.5348957272745
48021,2319.5616962690033
55127,1493.2619744168642
20035,2932.795357657991
20155,3294.682329404379
20205,1489.593255497939
20193,2783.842605666169
29159,1777.5469281991002
29063,1102.8820951237844
29211,1687.427738615601
72041,94.43572902894118
72069,116.21227555168096
55047,984.6330846935389
55131,1128.249515449552
17091,1764.5468048493774
17101,969.1933494108363
17041,1080.5524166522443
29155,1330.1306863542009
29213,1687.61612216131
29109,1588.6918985767477
18111,1044.9971857424057
18171,949.1194587014252
55083,2630.5560837337002
55093,1534.723895794866
39039,1072.6118761874966
39117,1054.6841720210605
39047,1053.995830378275
31133,1121.994846922952
29077,1755.7657499324769
29121,2104.503799717807
29221,1974.6772877271683
48009,2397.2963941930993
72085,87.7593677396586
72025,153.0077438806742
55129,2209.9587769706027
55125,2635.976628352505
55069,2348.542627556203
30075,8543.626225736061
31157,1931.161318950173
31085,1847.7248180236672
21161,638.3009965954293
42075,938.924698054827
29215,3054.042016662679
29147,2273.828320173474
29169,1428.4647530763882
40045,3189.948142471913
40003,2283.4613658896774
30101,5039.146592209339
30021,6172.381840697613
55065,1643.8316565721755
48461,3215.064795198949
48237,2383.353257802749
48143,2822.528220109876
29061,1473.58460605884
29117,1394.770544163318
40069,1705.1758627264544
40131,1843.0684321670894
40005,2563.616807338001
30095,4676.9531562274715
31029,2324.1059252380905
01057,1630.0197982354086
48429,2386.4563003661074
48135,2335.779689201974
48131,4650.911415054288
48183,714.2486781016662
29165,1105.0342929390115
29105,1989.0835408880732
40085,1377.9722108686874
40115,1255.210760527644
49027,17707.73369216064
01031,1762.5162697561707
01075,1568.4431118057419
48357,2377.6961416894605
48089,2522.0184928950093
48137,5491.432584072986
48285,2513.6485346060726
29187,1177.7476860035015
29093,1429.8788778720404
29225,1537.9934593687128
40015,3341.283774708376
40139,5306.191327230335
40059,2694.483851658048
01011,1619.1623049190628
50005,1702.345413781824
48019,2065.7533384610083
48299,2501.781229671615
40111,1819.1254064001992
29227,690.6912704260554
29011,1545.5226140375044
29005,1424.6366773928698
40149,2612.5221522216743
40093,2481.4099215270994
40043,2611.418586846445
36123,973.172740194726
36039,1704.390382539448
40049,2107.5655959677797
40021,2009.837296859146
29125,1372.5882458227368
26049,1682.4279734403824
26057,1480.448543945664
41029,7255.558279907631
40011,2431.7351930680798
17039,1049.0305011852518
53051,3691.6850501435842
53039,4932.3804078645135
37011,640.9789817810263
37063,771.4829004109479
19157,1517.9352771853178
19081,1484.2397719026874
19039,1118.1686012946864
18091,1564.2484508572209
17093,834.5543758146924
17063,1115.0388752180077
17117,2247.26585565799
53013,2261.9201823763733
33003,2573.7604445386123
32510,406.98645055541385
37135,1038.5619933253613
42007,1150.0735614016855
18049,961.4938735213856
18163,613.321411914893
19189,1040.2068135707223
19185,1365.146298224416
17199,1150.8342242587762
17077,1559.8244722856934
32005,1912.5740423146094
32013,25013.41024428861
31145,1859.704129208523
42119,822.8296362233133
42121,1768.5325045263064
18035,1025.430671594025
18121,1165.4962874030819
17179,1704.0755000837871
17067,2109.2524479459153
31147,1436.4448731133386
31067,2227.6970366817704
31101,2874.770062058437
42107,2027.2990387937734
42085,1767.7748436797021
18143,499.18085497127646
18077,940.1231914815642
17103,1886.8674680903748
17037,1643.7328512167574
31153,641.1614528444828
31179,1148.1925198371653
42019,2060.774184142612
42115,2155.260458489848
19167,1991.2973323223912
18145,1069.0202653525603
19151,1498.3940214958327
17085,1601.9069625246173
17075,2897.7829299938576
17045,1615.9758069646214
31111,6669.667163242566
31023,1530.2978825747039
31035,1485.450366137528
42077,901.855580102261
42037,1270.3840815490792
18045,1030.5593744305163
18131,1125.4792792905262
19129,1140.9905856537516
17195,1803.9041038885202
17135,1838.145598647827
31043,692.5509814515622
31083,1486.8729614836166
31057,2385.7180686491233
55027,2349.631281593118
55025,3205.116050878594
20183,2322.9713419668196
20015,3746.5858083118014
17021,1854.0294157102749
17029,1320.97298677023
31065,1866.8011091161043
31031,15562.781965648748
24045,995.8391026350673
55079,627.4163685657733
55055,1509.3254001441078
21009,1295.013803670393
20207,1308.6843400571643
17009,796.1418815040255
17025,1216.085835653063
51071,936.4014551344312
21041,355.5702100873356
22087,1597.7676137608466
55133,1503.5400876227543
55017,2697.3062208833176
20209,404.29507733724074
20167,2329.46079475346
20051,2332.1538912945784
20163,2318.813017850115
39085,596.7058045585934
39019,1033.260209590892
51115,253.82546725143072
23009,4537.4116471686875
20175,1658.741649903534
55135,1981.830171636554
55053,2590.8248136449292
21215,496.3510864072504
20177,1439.3691437260675
21169,754.1900788201046
39041,1184.5012724049402
39107,1226.1583794588578
39161,1063.0604779102634
20099,1691.6896145153407
21185,508.82078005398307
21145,693.6864121350256
51169,1395.8364627386075
55095,2476.8147099485595
55049,1989.1368028155805
20153,2770.0622616444894
20103,1213.9837421129705
20003,1511.881666769096
39133,1305.5004062985915
39031,1469.707688072975
21015,664.4619274096046
51013,67.38131019515092
55078,945.1779435498352
48253,2427.5257780959896
48147,2328.2693096715757
21211,998.758509098602
20009,2332.8478077714
20005,1123.524747715057
39053,1220.1238174815253
39009,1316.4748121534371
39091,1209.0961872427026
21117,425.4077293260692
21077,271.279757178618
48397,385.7503194607355
48307,2780.265182460634
48227,2341.88453113826
20135,2784.7498546874403
21087,747.9361683103925
21057,804.9474700009885
39063,1382.1429326712384
39073,1097.2896617183692
39159,1131.5635157869353
21199,1753.4467959374458
21113,452.0375371033006
19193,2273.35275394153
18011,1096.089973895302
20113,2332.4639758453973
17011,2262.6237678696953
39071,1445.040892919829
39033,1042.9792636447155
39175,1055.63036550229
21021,473.54230369287166
21035,1064.0097604992811
21001,1067.9693423122862
18059,795.1767935019845
18063,1058.681721474469
18057,1042.4026246911503
17157,1546.0559334295654
17173,1989.0475934141832
39065,1218.5678301402731
06075,122.46208677540037
51510,39.92555114845883
25023,1818.9493733916183
37081,1703.2417501304371
18009,428.8190160183845
18075,994.5041860079484
18085,1435.9989376148385
18103,977.376216227274
19035,1494.83111248505
17015,1209.444859966063
17119,1916.6902032118758
01125,3499.7148421468796
53001,4998.33737697749
31127,1060.7316797853227
31041,6671.598346377075
31161,6396.342819735627
13293,848.3863250429379
28017,1306.101899808917
28079,1516.0790764813764
28111,1683.949863981833
28023,1796.137190080731
72129,137.83962722761476
72015,38.83943415200979
31061,1492.0041628264603
27131,1336.3384168138098
27055,1473.1431687262213
13255,516.8650660180815
28025,1077.5965379597192
28075,1851.9857117106362
28057,1399.81298206999
72073,115.33710444217668
72111,115.66442719937237
15003,1598.1223248865163
38051,2575.1252997096735
38057,2881.544038341166
13099,1337.1482390449808
13239,416.151793697298
28073,1295.0992989534336
28041,1861.3086088803384
28133,1831.5403215658666
28099,1480.3909667151222
72089,66.60603155085558
27057,2588.809124744741
27045,2232.695644077976
38025,5392.469252656448
54091,454.973948937951
19139,1163.256641168371
19161,1497.8668980647487
19083,1476.2252114248602
28071,1759.6159331493518
28097,1056.5178180585392
27019,973.5782230821798
27007,7914.159085837737
28019,1087.292285299238
28081,1173.790930800571
19133,1810.3142539569642
21221,1246.1101891757833
20079,1400.5699200933043
16065,1225.950720603322
02063,25802.733088980713
02198,15119.864835466118
29079,1134.5768213101667
27065,1381.972031591364
27105,1871.2227064678289
27157,1423.2166681662977
28127,1529.3414068008394
28031,1074.6035230229834
19003,1102.1850475173362
19043,2053.050888668144
51760,161.98071001250685
50011,1783.4774174714921
72009,81.08505732079033
72115,59.851986255030184
27067,2233.4748255961813
38011,3022.023943179096
28037,1468.077364672603
28115,1297.5776876991724
28119,1052.8394952105168
19071,1338.2827278033456
18005,1060.7208778283982
18079,980.0129064606083
29101,2157.710275329657
29141,1590.2616221631895
29085,1066.2405276440047
38069,2803.3386416260946
46059,3730.0525999380557
56031,5466.730704793326
56043,5808.714430135422
28065,1059.643369801762
28139,1191.2094845694426
28141,1151.2617137482302
21061,797.7393691973534
20165,1859.2473926029627
20011,1655.1630770907439
20095,2244.7113590828717
20077,2079.2151194537187
29217,2167.376771042352
29145,1622.9296099692388
51730,59.39121888622864
18137,1160.2649939446055
18113,1081.080902758641
19135,1124.8266827449793
28147,1047.4498408126476
16021,3310.7126027414283
16009,2031.0067219357493
18097,1043.8148401679875
19121,1456.0287433981935
29045,1325.741171905774
29083,1896.6271959449748
26123,2231.934842910415
20007,2942.226525992594
17147,1138.2479514528975
39125,1084.7744727108802
42003,1927.5540154285488
72055,96.14352153229659
51710,154.86674858170676
51670,28.063393330078817
19037,1309.682568089987
18069,1004.2774968191843
18099,1164.7952272356993
18073,1454.1279788268646
19143,1034.4459606641742
26061,2696.753528104864
26067,1502.2055070610006
55117,1340.5586460710576
55137,1650.936529731269
51770,110.98020489458725
51570,20.177088155620527
02016,11738.487732473122
02158,46801.50511224088
31039,1488.4113137743207
31077,1477.7930371688497
31017,3173.4935006102805
31135,2290.7223424017325
26031,2060.455699576121
26095,2400.184707803402
55013,2279.9113554855103
55119,2550.386830122668
30025,4203.600870101466
38033,2596.750333913317
46063,6936.722352776524
31113,1479.4651277870191
48267,3240.7323770637163
48079,2007.915624292366
31091,1869.1686935520324
22023,4246.828892298943
20125,1687.5311148107521
26131,3438.78017347721
26039,1458.7834332495086
18087,1001.8967039924407
18007,1052.7735552070105
30103,2550.159150514058
13299,2349.9013407218786
13171,481.41819624522276
23011,2463.9808733468703
23001,1287.3879461193856
21023,541.0820579830095
21197,466.46345269281517
56011,7420.992158887344
48219,2353.171064697055
48495,2178.918675898544
72077,69.01331629624515
35047,12279.163009679296
35009,3648.8672034759907
08021,3343.6713382456064
08009,6623.284109708135
08099,4258.923201205915
24510,223.807956673111
25007,306.5659670575666
37151,2045.9456892281023
72137,60.709115194713846
72061,71.57421705718042
01017,1562.2096364512743
01029,1453.1337449959606
01087,1588.1324866989394
01115,1692.1747545048133
53065,6579.25483580184
32001,13010.963808756913
08025,2070.6713597414887
08047,389.5971361504725
08011,3990.7492021160933
37181,695.8755474344132
37109,789.6628532886119
19069,1508.7101353190872
72079,155.79797998049253
72049,30.668779826828096
31109,2192.171430841173
31097,975.7613171196714
31163,1480.5892366893167
31123,3704.2748437269825
35015,10872.253069376688
35003,17948.25557026009
