variable,state,value_2014,delta_2014_2024,delta_2024_2034,delta_2034_2044,delta_2044_2054,total_delta,national_delta,significantly_different,p_value
TXn,ME,2.962280696510869,0.8707947855426825,0.14569858729482288,0.6332460350222413,0.40459407161198424,2.054333479471731,1.5016112399455679,False,0.4601200735881458
TXn,MI,4.807467391071888,0.9100351976928778,0.44852738251736923,0.5701971849812537,0.2365473415369781,2.165307106728479,1.5016112399455679,False,0.34681837957385925
TXn,MN,2.121084911406633,0.8922366926486847,0.5949725914298893,0.4137379075594452,0.25560812478330686,2.156555316421326,1.5016112399455679,False,0.3423979544737852
TXn,MO,10.320845654166513,0.4891989968944088,0.6135349655668119,0.055585010360422515,0.5283232301439131,1.6866422029655563,1.5016112399455679,False,0.766394901815421
TXn,MS,16.585911485100066,0.48140849138945896,0.8056807804013424,-0.011584305134217487,0.3066033443594023,1.5821083110159861,1.5016112399455679,False,0.918625308686118
TXn,MT,2.3440814379997335,0.46112076133964086,0.5005949537985082,0.2721760111438911,-0.38439063146231467,0.8495010948197255,1.5016112399455679,False,0.4876315746935743
TXn,NC,13.755552438314174,0.653865576256166,0.5666304148075447,0.12594832760087193,0.5613256263432849,1.9077699450078676,1.5016112399455679,False,0.5069288291335445
TXn,ND,1.223895544699843,0.935243228884316,0.5208608369219507,0.15210760269171475,0.48980726222335713,2.098018930721339,1.5016112399455679,False,0.4384417951808339
TXn,NE,6.222787665400058,0.43149595965692455,0.6043496483830868,-0.011420916138748183,0.3153078808968752,1.3397325727981384,1.5016112399455679,False,0.800320878613162
TXn,NH,4.135228602127257,0.815845143678251,0.3341608236487694,0.5816583922801755,0.34711359680258713,2.078777956409783,1.5016112399455679,False,0.34191140961353933
TXn,NJ,9.528272858878992,0.6223225350365578,0.5950712300301948,0.37065620133753363,0.2895138387421987,1.877563805146485,1.5016112399455679,False,0.4469926472265566
TXn,NM,13.45081757915795,0.06178836617734618,0.7410203586178099,0.12956305074658125,0.1080610069838226,1.04043278252556,1.5016112399455679,False,0.5459264357484044
TXn,NV,10.525848489466329,0.5339980466685184,0.1317426691523913,0.3669480969992236,0.21803996421624916,1.2507287770363824,1.5016112399455679,False,0.6196418201622049
TXn,NY,4.813199421941261,0.7084033280019497,0.7483834348129967,0.30819738620723136,0.44689041862784595,2.2118745676500238,1.5016112399455679,False,0.2303959201725122
TXn,OH,7.771485718972829,0.9281133831472816,0.43597106681921893,0.5265510576347161,0.41124276374629787,2.3018782713475145,1.5016112399455679,False,0.21668443478008428
TXn,OK,13.465763073227135,0.674106293625826,0.5087565175957298,-0.024807343200718535,0.33378451709883805,1.4918399851196753,1.5016112399455679,False,0.9890164153296084
TXn,OR,8.144080634330857,0.4891589150664615,0.1020242639055926,0.3791235910498667,0.13615529197544873,1.1064620619973695,1.5016112399455679,False,0.45630969610482564
TXn,PA,6.8938817942261865,0.7136606412496773,0.6016968137497596,0.41335208812377644,0.3785220625903314,2.1072316057135447,1.5016112399455679,False,0.23019002980770203
TXn,RI,8.054627875930388,0.6460665272736144,0.6101220480956986,0.40370647239654467,0.3438166740861526,2.00371172185201,1.5016112399455679,False,0.2985244888950477
TXn,SC,16.361924597802368,0.4927481305633741,0.7670542203124633,0.007327009247113381,0.6633638125540493,1.930493172677,1.5016112399455679,False,0.5867172875827553
TXn,SD,4.024988633868396,0.4372867243343874,0.7941597808721133,0.1951592352960283,0.1584927241214764,1.5850984646240054,1.5016112399455679,False,0.9047904205998638
TXn,TN,12.728289615177951,0.5035945968065398,0.7071776312012403,0.10688215644296584,0.5384169237596836,1.8560713082104296,1.5016112399455679,False,0.5780530412886103
TXn,TX,17.254948052979028,0.3513523750001397,0.7229687454787879,-0.24361595585201457,0.5232325496563099,1.353937714283223,1.5016112399455679,False,0.8742689710746345
TXn,UT,9.402061212793008,0.4333265373402089,0.2783943784721501,0.4316197047243371,0.11174919110187176,1.2550898116385678,1.5016112399455679,False,0.6003467378994768
TXn,VA,11.257807760056515,0.4630190669281813,0.5232725439327837,0.4104882057841355,0.4767443200750421,1.8735241367201425,1.5016112399455679,False,0.31249620441068093
TXn,VT,3.3543376187523424,0.8765502313082991,0.43377196041111343,0.48822024699022926,0.5050775381027899,2.3036199768124317,1.5016112399455679,False,0.1733733867558425
TXn,WA,7.262381485408535,0.5429236764773044,0.1898287372437064,0.42369508136555023,-0.09114185947727016,1.065305635609291,1.5016112399455679,False,0.5250981316228367
TXn,WI,3.7992413517659447,0.7368358855865047,0.5798777639718411,0.5590525208572696,0.11681832045444729,1.9925844908700627,1.5016112399455679,False,0.4610543450302551
TXn,WV,8.262900079774413,0.6836468026354261,0.5680979114603488,0.32020225274224856,0.6181938196137899,2.1901407864518134,1.5016112399455679,False,0.18006361057123318
TXn,WY,3.3746090185642905,0.3965108176531933,0.1774211398044474,0.4187203421884771,-0.019631169461678866,0.9730211301844389,1.5016112399455679,False,0.3527521874762223
TXx,AL,30.608355163630232,0.4116027791219281,0.649293565366996,-0.06154043783637064,0.4147724865649387,1.4141283932174922,1.4579850313341431,False,0.951929829933197
TXx,AR,30.309995932520053,0.6208517378185583,0.45003144244907034,0.03130202071037047,0.4894652788600702,1.5916504798380693,1.4579850313341431,False,0.8378928490350509
TXx,AZ,30.380227958302168,0.4125580365721113,0.46868928428068557,0.49851164732057995,0.19254622168830338,1.5723051898616802,1.4579850313341431,False,0.8103019159505273
TXx,CA,28.536424069976984,0.1464334919308783,0.5400539135819038,0.4932004179250704,-0.061621913690196095,1.1180659097476564,1.4579850313341431,False,0.634562932333602
TXx,CO,23.658395785749125,0.43504417205299006,0.4646311427330829,0.41898512254854126,0.1527632915160595,1.4714237288506737,1.4579850313341431,False,0.9778084354329789
TXx,DC,28.29499925,0.5583338333333288,0.7733335000000032,0.10166633333333763,0.24666699999999508,1.6800006666666647,1.4579850313341431,False,0.7637758567524451
TXx,DE,27.596708245331087,0.36103384690987994,0.7208594651145646,0.2542422119142671,0.2432850851961348,1.5794206091348464,1.4579850313341431,False,0.8399007072563931
TXx,FL,32.16817174073109,0.4069265321183124,0.4755717537434734,0.0627880127697793,0.28298973835497776,1.2282760369865429,1.4579850313341431,False,0.669708580572502
TXx,GA,30.844226241774805,0.3690132489180513,0.705314696127104,-0.02852010483279699,0.30609606956644697,1.3519039097788053,1.4579850313341431,False,0.8848363191410822
TXx,IA,25.411744190641965,0.15514639140715047,0.9373365806407818,0.2563174640945718,0.18240564513197555,1.5312060812744797,1.4579850313341431,False,0.932388817116947
TXx,ID,21.215201139805146,0.2273358649858217,0.39157234826168263,0.5076798906336712,0.09535642715841064,1.2219445310395862,1.4579850313341431,False,0.6612579035536104
TXx,IL,26.811371478823194,0.4827305185428017,0.7978188617485742,0.056817971614634644,0.1780671270487204,1.515434478954731,1.4579850313341431,False,0.9418991032140311
TXx,IN,26.430152907409365,0.5453705181992454,0.8155732400407345,-0.037127793219639216,0.11710397702633202,1.4409199420466727,1.4579850313341431,False,0.9848428317215892
TXx,KS,30.303926191267916,0.503461182942587,0.15138563278267725,0.24326439503010278,0.27463441195932603,1.172745622714693,1.4579850313341431,False,0.5659706452886684
TXx,KY,28.24835564911454,0.49813760800765294,0.810735393317529,-0.23724453568254944,0.41899285717887125,1.4906213228215037,1.4579850313341431,False,0.9737722190382828
TXx,LA,31.358968958286923,0.5857458554130126,0.3942822358878679,0.16694085970753747,0.3302867922489625,1.4772557432573805,1.4579850313341431,False,0.970568324152995
