variable,state,state_fips,mean,std,min,max,trend_per_decade,n_counties
TXn,IL,17,9.642445765653843,11.851913041131363,-10.501101101753546,28.006157838340528,0.5124241720823594,102
TXn,IN,18,9.615211958969551,11.447887975824914,-9.898817678902503,27.521530755083134,0.5243464048518462,92
TXn,IA,19,7.0219118749088585,12.81113832489761,-14.37076314840438,27.075025606494368,0.5261502168172374,99
TXn,KS,20,10.424295562278875,11.967559571411352,-8.069557185336459,31.1006322322337,0.5187198931524449,105
TXn,KY,21,12.213913821064311,10.800060272629775,-5.466290249905128,28.84733016084208,0.4681830884167358,120
TXn,LA,22,19.097589630953163,9.07922512798609,4.188699839060133,32.320861567092074,0.3389186563874297,64
TXn,ME,23,4.1056041692720795,10.968161774720638,-15.428938613619021,21.424181533965623,0.49473523916208506,16
TXn,MD,24,11.878393636321913,9.7907302934466,-3.76299262900287,28.024526325197108,0.3954537241319606,24
TXn,MA,25,7.858773464811302,9.742262346569785,-9.41047624389065,24.040930207181646,0.39233735597461883,14
TXn,MI,26,6.039754429343793,10.818097373111472,-11.1501673122524,23.659108664788963,0.5253092895210291,83
TXn,MN,27,3.3326433338679338,13.60247746275998,-19.362329700681624,24.545923107553214,0.5191877923845288,87
TXn,MS,28,17.507750552396015,9.529178183406907,1.6520654187071095,31.723454925304086,0.35955072116769454,82
TXn,MO,29,11.112030288302226,11.534704057428225,-7.833472746869844,29.28616356796913,0.49957660269754234,115
TXn,MT,30,2.925215981521825,12.386449977967242,-16.677069341095798,23.77746032850713,0.5684987445980899,56
TXn,NE,31,6.977496417985586,12.45735608299583,-12.216773225911362,28.10098256312164,0.4522638544512954,93
TXn,NV,32,11.264378640102194,9.863697065478329,-3.2620076373590217,30.02166445307281,0.42680142703810675,17
TXn,NH,33,5.353355372825261,10.465733622015463,-13.29836198258476,22.448077152657415,0.4481140534606465,10
TXn,NJ,34,10.666855920033354,9.758851957468897,-5.676869154141321,26.767795834492045,0.36965882697068014,21
TXn,NM,35,14.128230644985992,9.58686820779538,-0.5088674267260145,29.29178290182213,0.3687959879018716,33
TXn,NY,36,6.117411363400358,10.737757254199735,-12.199805162203262,23.300665380665524,0.4418355957619258,62
TXn,NC,37,14.793528112831869,8.848406289265782,0.246979761844417,28.88103629391399,0.2726733519459804,100
TXn,ND,38,2.3465435601055518,14.28501890414776,-20.617986954046298,25.13049073972789,0.5190500757288871,53
TXn,OH,39,9.082630466139928,11.0599754105899,-9.070281019342563,26.464308043553128,0.5074731130841623,88
TXn,OK,40,14.32341350797874,11.123127914385067,-3.0649835680936257,32.41372642498379,0.4809322272228102,77
TXn,OR,41,8.753518638836084,8.250571850186153,-4.732692802440416,24.08217053495821,0.45821027925981145,36
TXn,PA,42,8.146715188336508,10.332071566874445,-8.124586908693708,24.862874024821306,0.4271845389394792,67
TXn,RI,44,9.229324011462596,9.443917050377621,-7.440420760894611,24.641976437191566,0.3692274021727791,5
TXn,SC,45,17.333379827071838,8.404826553584778,3.4533057261833258,30.637133281419732,0.25487862943110107,46
TXn,SD,46,4.878662825163931,13.401618132179726,-15.634132208431259,26.818387033597137,0.44432044036829044,66
TXn,TN,47,13.62254185483194,10.311335876848647,-3.5945920614855957,29.410507280193226,0.4246790384666362,95
TXn,TX,48,17.978734437113946,9.767076442736888,2.145951829139966,33.422041028547625,0.4000475995502354,254
TXn,UT,49,10.173882410913562,10.823896748539715,-6.588247439408801,29.687552309824476,0.4564823180911621,29
TXn,VT,50,4.645552889530384,11.123795402133807,-15.414548363978582,22.474698231948732,0.4599013045379314,14
TXn,VA,51,12.314145668906981,9.457551082838933,-2.829003443395984,27.65155856596472,0.34109877609739614,133
TXn,WA,53,7.891645105411475,8.488298911481841,-7.374549190165266,22.245014186443562,0.4917431919393825,39
TXn,WV,54,9.45718382231711,10.486134083158404,-7.58158286137752,26.0089325569297,0.44227113406468904,55
TXn,WI,55,4.964657404409061,12.28816766608242,-15.984515539976432,24.51708445613282,0.5470634654096115,72
TXn,WY,56,3.959061570108835,11.709694923268755,-13.444982078051085,25.06038543987648,0.4842693978646746,23
TXx,AL,01,31.40391669945344,5.211918725764667,22.096142764981483,38.736725775639144,0.2044773290022734,67
