variable,state,state_fips,mean,std,min,max,trend_per_decade,n_counties
CDD,NM,35,55.375646145566655,2.5049396283798306,50.103318150895326,59.763080891230366,0.17880353103689614,33
CDD,NY,36,14.469600894713283,0.5370649263481638,13.16011731415227,15.754298286622687,0.08757052144147823,62
CDD,NC,37,19.426667480508765,0.9195353712910197,17.57826520296523,21.198918245084016,-0.0536514350461993,100
CDD,ND,38,37.16864318946616,1.3913181277642044,34.21235280573021,40.1469216914439,-0.11800264872852534,53
CDD,OH,39,17.19551428122344,0.8323882523924293,15.588561019739986,20.159056123295084,0.13722013350520854,88
CDD,OK,40,34.591444431291066,1.4174432944214057,31.505873842291983,37.359743547195286,0.14333908766663028,77
CDD,OR,41,49.73287590434971,2.8180474571253815,44.53722088828611,55.14066114874699,0.2719083117650982,36
CDD,PA,42,15.59382545811718,0.7066672722038897,13.280740837243421,17.125237706181814,0.15054722650050142,67
CDD,RI,44,17.461543446204786,0.9212502942028129,14.90049880168872,19.631996976559243,0.05337217659896302,5
CDD,SC,45,21.58618659292253,1.2332456136182652,19.233288546749186,24.304438333925944,-0.10332973199967284,46
CDD,SD,46,37.17318705042016,1.3933869749365242,34.30050534136251,41.29168136047234,0.06532195281340201,66
CDD,TN,47,20.233720826091943,1.034750041532933,17.71727545632062,22.692843861344315,-0.005993406526672663,95
CDD,TX,48,44.810057121971624,1.819955431498202,40.99780794325822,48.75509150103395,0.057918628321706765,254
CDD,UT,49,49.566946973786386,2.3864704989428107,43.32209107341201,55.2663859132237,0.22942753343682384,29
CDD,VT,50,13.930602325363042,0.6425272783488585,12.697167377641842,15.52705307677689,0.06296856672896733,14
CDD,VA,51,19.025209502805932,0.8771335168966496,16.938754423453744,21.076698080198486,0.003459530182456124,133
CDD,WA,53,42.161467161693075,2.3705160634322087,36.08392011515527,47.59275286136678,0.2717487551609601,39
CDD,WV,54,15.687922698805995,0.7155993046266776,13.564716246698318,17.635501510414816,0.09696799232917803,55
CDD,WI,55,22.00929127503933,0.8848107835380067,20.324680689986003,24.080496840595256,0.12226116613006707,72
CDD,WY,56,35.612903483772314,1.2658545527472083,32.41364357597297,39.15472802729073,-0.04710609627155,23
FD,AL,01,41.56402333474077,4.766856235919291,33.24569937787968,52.27829608135003,-2.1063582767387983,67
FD,AZ,04,78.56849413877357,5.230088816723193,70.88676789804344,90.67867383839997,-2.4883609377968083,15
FD,AR,05,54.80347075588636,5.570518787202554,45.34318332381829,66.49336381188299,-2.5311465861784463,75
FD,CA,06,67.23095606936695,5.268886923596142,57.86602641649185,78.99054879531012,-2.526359572549078,58
FD,CO,08,184.46665208364664,6.695687443212494,173.38392510755313,198.00928027286685,-3.3451425551690686,64
FD,CT,09,0.0,0.0,0.0,0.0,0.0,9
FD,DE,10,68.35228243290996,7.138135575529849,52.67553053128239,84.32436636247093,-3.49110321063571,3
FD,DC,11,64.56862745098039,6.631002645032753,50.0,79.0,-3.250088982586791,1
FD,FL,12,7.428241114728992,1.4270812885353397,5.3969918503013785,11.248059403422785,-0.5999267691925233,67
FD,GA,13,34.606691704875686,4.364438078306776,26.198239940265562,44.73806403816577,-1.9373095938984637,159
FD,ID,16,188.1780898178797,9.032840886530291,170.30448671205218,204.76791144605636,-4.4813212360184,44
FD,IL,17,99.15990211559226,6.79136243409763,87.26764381298646,113.0922596080599,-3.239109220700582,102
FD,IN,18,100.86053183841196,6.625101869602386,88.74349896948067,114.14440851196946,-3.1036156609087593,92
